scenario_id,scenario_class,obs_layout,duration_days,dx_m,domain_m,sigma_ln_k,sigma_ln_s,leakage_b_m,boundary_type,support_effective_radius_m,support_diffusion_radius_m,support_observation_max_radius_m,support_leakage_limit_m,support_boundary_limit_m,support_target_spread,fixed_radius_130m_T_ratio_to_effective,fixed_130m_reference_status
mega_heterogeneous_storage_00681,heterogeneous storage,far4,1.0,10.0,1005.0,0.1844362207260747,0.7512884851371691,,none,100.0,98.59006035092993,200.0,,492.5,1.2782751064872127,1.0003455837213768,sensitivity comparison only
mega_heterogeneous_storage_00682,heterogeneous storage,far4,10.0,7.5,605.0,0.8443523396596289,0.4761226048800354,,none,295.0,311.76914536239775,200.0,,295.0,1.8720773039491985,0.7047592270405376,sensitivity comparison only
mega_heterogeneous_storage_00683,heterogeneous storage,dense5,10.0,7.5,605.0,0.3328064305658947,0.1790657953655496,,none,295.0,311.76914536239775,200.0,,295.0,1.3925884450903976,1.1080998788934842,sensitivity comparison only
mega_heterogeneous_storage_00684,heterogeneous storage,dense5,2.0,10.0,1005.0,0.6367749576980363,0.2424105794494901,,none,139.42740046346705,139.42740046346705,200.0,,492.5,1.2193155182187456,0.9954911699065568,sensitivity comparison only
mega_heterogeneous_storage_00685,heterogeneous storage,standard4,10.0,10.0,405.0,0.7549505671800498,0.6647258290382637,,none,192.5,311.769145362398,100.0,,192.5,1.3664490563773748,0.9380597169331182,sensitivity comparison only
mega_heterogeneous_storage_00686,heterogeneous storage,near4,5.0,7.5,1005.0,0.3485674591731376,0.9881586154421298,,none,220.4540768504859,220.4540768504859,50.0,,495.0,1.2228815600956107,1.0230494725956694,sensitivity comparison only
mega_heterogeneous_storage_00687,heterogeneous storage,near4,2.0,10.0,405.0,0.1855221008980362,0.4382881382750409,,none,139.4274004634671,139.4274004634671,50.0,,192.5,1.259079872451699,0.9998597745390481,sensitivity comparison only
mega_heterogeneous_storage_00688,heterogeneous storage,dense5,10.0,10.0,1205.0,0.3021805692331155,0.5311610871990762,,none,311.769145362398,311.769145362398,200.0,,592.5,1.3084075574620475,1.1113037170015105,sensitivity comparison only
mega_heterogeneous_storage_00689,heterogeneous storage,dense5,1.0,7.5,1205.0,0.84966772238066,0.6436116470624509,,none,100.0,98.59006035092985,200.0,,595.0,1.8398983264312052,1.3112591848125468,sensitivity comparison only
mega_heterogeneous_storage_00690,heterogeneous storage,near4,10.0,7.5,1205.0,0.6881906693677522,0.1196379443470528,,none,311.76914536239775,311.76914536239775,50.0,,595.0,1.1857128115585744,1.0520286745311935,sensitivity comparison only
mega_heterogeneous_storage_00691,heterogeneous storage,sparse3,1.0,10.0,605.0,0.6171836333659426,0.8430127692642607,,none,100.0,98.59006035092985,200.0,,292.5,1.4083588479924876,1.158771515146483,sensitivity comparison only
mega_heterogeneous_storage_00692,heterogeneous storage,dense5,5.0,5.0,805.0,0.7810881858712211,0.5117509994912479,,none,220.45407685048602,220.45407685048602,200.0,,397.5,1.5538661687791033,1.2846595112219057,sensitivity comparison only
mega_heterogeneous_storage_00693,heterogeneous storage,standard4,2.0,7.5,1205.0,1.1798819439616708,0.4005378605941592,,none,139.42740046346694,139.42740046346694,100.0,,595.0,1.0903488297328252,1.008471016829445,sensitivity comparison only
mega_heterogeneous_storage_00694,heterogeneous storage,dense5,2.0,10.0,605.0,0.935170797159407,0.8462117465282882,,none,139.42740046346685,139.42740046346685,200.0,,292.5,1.222069173816132,1.0006506406427067,sensitivity comparison only
mega_heterogeneous_storage_00695,heterogeneous storage,far4,2.0,5.0,1005.0,0.267969790726073,0.4925033312060916,,none,139.427400463467,139.427400463467,200.0,,497.5,1.19767097204359,1.0005098715520928,sensitivity comparison only
mega_heterogeneous_storage_00696,heterogeneous storage,sparse3,2.0,7.5,1005.0,0.4498227802497985,0.1875608955613746,,none,139.42740046346685,139.42740046346685,200.0,,495.0,1.6015852474032624,0.968637285726394,sensitivity comparison only
mega_heterogeneous_storage_00697,heterogeneous storage,near4,5.0,5.0,805.0,0.1810345361985158,0.5344993107221159,,none,220.45407685048602,220.45407685048602,50.0,,397.5,1.149724860949429,0.9697050121524707,sensitivity comparison only
mega_heterogeneous_storage_00698,heterogeneous storage,standard4,5.0,10.0,805.0,0.4852176711904959,0.1937566207227584,,none,220.4540768504859,220.4540768504859,100.0,,392.5,1.5689108527479514,1.1808374342167516,sensitivity comparison only
mega_heterogeneous_storage_00699,heterogeneous storage,far4,1.0,10.0,1005.0,0.3764640014956289,0.9534170427195356,,none,100.0,98.59006035092993,200.0,,492.5,1.341716492815388,1.0307538496667545,sensitivity comparison only
mega_heterogeneous_storage_00700,heterogeneous storage,sparse3,2.0,7.5,605.0,0.5541345689880967,0.9304978019643942,,none,139.42740046346694,139.42740046346694,200.0,,295.0,1.1286558955287842,1.0063099707292014,sensitivity comparison only
mega_heterogeneous_storage_00701,heterogeneous storage,sparse3,2.0,7.5,1005.0,0.9873675019131728,0.4361852037018051,,none,139.42740046346705,139.42740046346705,200.0,,495.0,1.291983063115643,0.995418903373276,sensitivity comparison only
mega_heterogeneous_storage_00702,heterogeneous storage,dense5,2.0,10.0,1005.0,0.2744470379905925,0.6757186302442445,,none,139.42740046346705,139.42740046346705,200.0,,492.5,1.167621938409053,1.0061125123399448,sensitivity comparison only
mega_heterogeneous_storage_00703,heterogeneous storage,sparse3,1.0,7.5,1005.0,0.8206021929413589,0.5660736536278226,,none,100.0,98.59006035092989,200.0,,495.0,1.2663149328308376,1.1509979525178229,sensitivity comparison only
mega_heterogeneous_storage_00704,heterogeneous storage,dense5,1.0,7.5,605.0,0.8075142531567275,0.986358327046605,,none,100.0,98.59006035092996,200.0,,295.0,1.2030574293207226,1.2030574293207226,sensitivity comparison only
mega_heterogeneous_storage_00705,heterogeneous storage,far4,2.0,7.5,605.0,1.1597082747819707,0.7171446218637615,,none,139.4274004634671,139.4274004634671,200.0,,295.0,2.369902471968892,0.9985837699762001,sensitivity comparison only
mega_heterogeneous_storage_00706,heterogeneous storage,near4,10.0,7.5,405.0,1.1845398275064367,0.3655232452732035,,none,195.0,311.76914536239775,50.0,,195.0,1.5551933638775268,1.166813168624191,sensitivity comparison only
mega_heterogeneous_storage_00707,heterogeneous storage,standard4,5.0,5.0,1205.0,1.049773100427007,0.7788797400584255,,none,220.4540768504864,220.4540768504864,100.0,,597.5,2.2073053693877567,1.0191758836376807,sensitivity comparison only
mega_heterogeneous_storage_00708,heterogeneous storage,sparse3,10.0,5.0,805.0,0.666272816409733,0.340949966009206,,none,311.76914536239775,311.76914536239775,200.0,,397.5,1.2097756542591012,1.0805109232100931,sensitivity comparison only
mega_heterogeneous_storage_00709,heterogeneous storage,sparse3,2.0,5.0,1005.0,0.6414238380015025,0.1074503523096714,,none,139.427400463467,139.427400463467,200.0,,497.5,1.2361363417662148,0.9976745508081023,sensitivity comparison only
mega_heterogeneous_storage_00710,heterogeneous storage,far4,1.0,10.0,1005.0,1.1468404300880166,0.4714940000551801,,none,100.0,98.59006035092975,200.0,,492.5,3.2826393878348408,0.6062766806037105,sensitivity comparison only
mega_heterogeneous_storage_00711,heterogeneous storage,far4,2.0,7.5,605.0,0.7054877182142241,0.2654041129526974,,none,139.42740046346705,139.42740046346705,200.0,,295.0,1.2399235890609672,0.9976278972448521,sensitivity comparison only
mega_heterogeneous_storage_00712,heterogeneous storage,sparse3,5.0,10.0,605.0,0.6615966206958216,0.2884479588462167,,none,220.45407685048582,220.45407685048582,200.0,,292.5,1.2368696090162783,1.2368696090162783,sensitivity comparison only
mega_heterogeneous_storage_00713,heterogeneous storage,mixed4,5.0,7.5,1205.0,0.7668320434428942,0.2699464367214626,,none,220.4540768504859,220.4540768504859,200.0,,595.0,1.3257354970129287,0.8898209069649626,sensitivity comparison only
mega_heterogeneous_storage_00714,heterogeneous storage,near4,2.0,7.5,405.0,0.981191558696428,0.7987104334524122,,none,139.42740046346694,139.42740046346694,50.0,,195.0,1.5134208751737825,0.9808758798642309,sensitivity comparison only
mega_heterogeneous_storage_00715,heterogeneous storage,sparse3,2.0,10.0,1205.0,0.4178535113541528,0.6456772968650805,,none,139.42740046346717,139.42740046346717,200.0,,592.5,1.3327313106424876,0.9873563875140012,sensitivity comparison only
mega_heterogeneous_storage_00716,heterogeneous storage,near4,1.0,5.0,1005.0,1.1865441463081825,0.748418133556837,,none,98.5900603509298,98.5900603509298,50.0,,497.5,2.232045966500622,0.774594108098181,sensitivity comparison only
mega_heterogeneous_storage_00717,heterogeneous storage,far4,10.0,10.0,1005.0,0.3687763435040301,0.6718469858121051,,none,311.769145362398,311.769145362398,200.0,,492.5,1.118414500404721,0.9818836287366334,sensitivity comparison only
mega_heterogeneous_storage_00718,heterogeneous storage,standard4,2.0,10.0,1205.0,0.3242886806693998,0.7315286274638109,,none,139.42740046346705,139.42740046346705,100.0,,592.5,1.2031049906317879,1.0040070797013885,sensitivity comparison only
mega_heterogeneous_storage_00719,heterogeneous storage,mixed4,2.0,5.0,605.0,0.187061632726387,0.6539001061424711,,none,139.427400463467,139.427400463467,200.0,,297.5,1.3136985193307755,0.9920879183381305,sensitivity comparison only
mega_heterogeneous_storage_00720,heterogeneous storage,near4,5.0,5.0,805.0,1.0840266651406774,0.6745279198566783,,none,220.4540768504859,220.4540768504859,50.0,,397.5,4.455274639594365,1.057086666786647,sensitivity comparison only
mega_heterogeneous_storage_00721,heterogeneous storage,dense5,5.0,7.5,1205.0,0.7278745621583477,0.8671941013610583,,none,220.4540768504859,220.4540768504859,200.0,,595.0,1.276031501919379,0.9522589768456505,sensitivity comparison only
mega_heterogeneous_storage_00722,heterogeneous storage,near4,5.0,10.0,605.0,0.7389973582519749,0.863076083667322,,none,220.45407685048602,220.45407685048602,50.0,,292.5,1.4378137098393304,0.8752234192226183,sensitivity comparison only
mega_heterogeneous_storage_00723,heterogeneous storage,near4,5.0,10.0,1205.0,1.0664807892569588,0.8449900147303111,,none,220.4540768504861,220.4540768504861,50.0,,592.5,1.9184199244873905,0.7319660123946976,sensitivity comparison only
mega_heterogeneous_storage_00724,heterogeneous storage,standard4,1.0,10.0,605.0,0.3700781940321562,0.709545709342946,,none,98.5900603509298,98.5900603509298,100.0,,292.5,1.0877435417403547,1.0704526187373467,sensitivity comparison only
mega_heterogeneous_storage_00725,heterogeneous storage,far4,2.0,5.0,1005.0,0.9304084942444308,0.1204280471086407,,none,139.427400463467,139.427400463467,200.0,,497.5,1.4429359728428965,0.9864522352348989,sensitivity comparison only
mega_heterogeneous_storage_00726,heterogeneous storage,near4,2.0,7.5,1205.0,0.815659585558847,0.4794996747216474,,none,139.42740046346685,139.42740046346685,50.0,,595.0,1.2703596837851787,0.9960708936068535,sensitivity comparison only
mega_heterogeneous_storage_00727,heterogeneous storage,near4,1.0,10.0,805.0,0.4412551018563936,0.1930417726635993,,none,98.59006035092993,98.59006035092993,50.0,,392.5,1.2514807640022794,1.0704093701434367,sensitivity comparison only
mega_heterogeneous_storage_00728,heterogeneous storage,far4,5.0,5.0,1205.0,0.7773901574256232,0.5715820850934253,,none,220.45407685048602,220.45407685048602,200.0,,597.5,1.148793701649368,1.0146238539131638,sensitivity comparison only
mega_heterogeneous_storage_00729,heterogeneous storage,standard4,10.0,5.0,405.0,0.5826911564764179,0.3818082059201209,,none,197.5,311.76914536239775,100.0,,197.5,1.5772591909772087,1.1292984752733854,sensitivity comparison only
mega_heterogeneous_storage_00730,heterogeneous storage,mixed4,1.0,5.0,1005.0,0.9606555479032572,0.9807532773252028,,none,100.0,98.59006035092989,200.0,,497.5,2.913916086083806,0.560903333566246,sensitivity comparison only
mega_heterogeneous_storage_00731,heterogeneous storage,far4,2.0,7.5,605.0,0.7612939479651792,0.3311960133888634,,none,139.427400463467,139.427400463467,200.0,,295.0,1.2420901228866692,0.9976209411304369,sensitivity comparison only
mega_heterogeneous_storage_00732,heterogeneous storage,dense5,10.0,7.5,605.0,0.6383681612944743,0.2963278273606238,,none,295.0,311.76914536239775,200.0,,295.0,1.549440231136584,0.8769536059106479,sensitivity comparison only
mega_heterogeneous_storage_00733,heterogeneous storage,dense5,2.0,5.0,605.0,0.1586283254807267,0.9174145195444446,,none,139.42740046346705,139.42740046346705,200.0,,297.5,1.1638111461798102,1.00237208629184,sensitivity comparison only
mega_heterogeneous_storage_00734,heterogeneous storage,mixed4,1.0,10.0,605.0,0.3708206777701737,0.4298849748246185,,none,100.0,98.59006035092989,200.0,,292.5,1.4209722388380919,0.9419395814304141,sensitivity comparison only
mega_heterogeneous_storage_00735,heterogeneous storage,sparse3,10.0,5.0,605.0,1.1689974083722448,0.8066800472734164,,none,297.5,311.76914536239775,200.0,,297.5,5.455607719436779,0.9408475011247507,sensitivity comparison only
mega_heterogeneous_storage_00736,heterogeneous storage,standard4,10.0,5.0,605.0,0.3578569574634313,0.5944184166655698,,none,297.5,311.76914536239786,100.0,,297.5,1.2292059516392262,0.8531860368217653,sensitivity comparison only
mega_heterogeneous_storage_00737,heterogeneous storage,sparse3,2.0,10.0,605.0,0.5449614082926932,0.3021311994130725,,none,139.427400463467,139.427400463467,200.0,,292.5,1.6124361609909832,0.9581823163414154,sensitivity comparison only
mega_heterogeneous_storage_00738,heterogeneous storage,mixed4,1.0,7.5,605.0,0.3597239407760004,0.6941901788322009,,none,100.0,98.59006035092985,200.0,,295.0,1.236143997095702,1.090085524917977,sensitivity comparison only
mega_heterogeneous_storage_00739,heterogeneous storage,dense5,1.0,10.0,1005.0,0.3988361008659644,0.8947217143882888,,none,100.0,98.59006035092985,200.0,,492.5,1.1071883663188975,1.1071883663188975,sensitivity comparison only
mega_heterogeneous_storage_00740,heterogeneous storage,far4,2.0,5.0,805.0,0.501990303928561,0.2045135118468977,,none,139.42740046346694,139.42740046346694,200.0,,397.5,1.116345099237741,1.0045063212415706,sensitivity comparison only
mega_heterogeneous_storage_00741,heterogeneous storage,sparse3,2.0,10.0,1205.0,0.5850615066307647,0.9086403881605336,,none,139.42740046346705,139.42740046346705,200.0,,592.5,1.3802498137697672,0.9881888841286043,sensitivity comparison only
mega_heterogeneous_storage_00742,heterogeneous storage,mixed4,1.0,5.0,605.0,0.5244863856827934,0.5958054391653835,,none,100.0,98.59006035092985,200.0,,297.5,1.1726150415315597,1.01867286711599,sensitivity comparison only
mega_heterogeneous_storage_00743,heterogeneous storage,standard4,1.0,5.0,1005.0,0.735049282603378,0.6077694942394078,,none,98.59006035092996,98.59006035092996,100.0,,497.5,1.251259682520222,1.218278932674877,sensitivity comparison only
mega_heterogeneous_storage_00744,heterogeneous storage,dense5,1.0,10.0,1005.0,0.5682003010763,0.503012498991174,,none,100.0,98.59006035092993,200.0,,492.5,1.6807527850464443,0.8438642596790593,sensitivity comparison only
mega_heterogeneous_storage_00745,heterogeneous storage,far4,10.0,10.0,605.0,1.0854776153482966,0.6495979804472957,,none,292.5,311.76914536239775,200.0,,292.5,2.831942862346408,0.8515249375336099,sensitivity comparison only
mega_heterogeneous_storage_00746,heterogeneous storage,standard4,1.0,5.0,805.0,1.1378912657767744,0.1026981453293447,,none,98.59006035092985,98.59006035092985,100.0,,397.5,1.4454381297120371,1.0109594384116918,sensitivity comparison only
mega_heterogeneous_storage_00747,heterogeneous storage,standard4,1.0,10.0,805.0,0.2717102642860376,0.3354075779176243,,none,98.59006035092993,98.59006035092993,100.0,,392.5,1.2806691710063538,1.0179075468302279,sensitivity comparison only
mega_heterogeneous_storage_00748,heterogeneous storage,mixed4,1.0,7.5,1205.0,0.3717643760790485,0.6813047818476363,,none,100.0,98.59006035092989,200.0,,595.0,1.4846213814350298,0.9266313504835554,sensitivity comparison only
mega_heterogeneous_storage_00749,heterogeneous storage,standard4,5.0,7.5,405.0,0.7035149204822464,0.6254265662133163,,none,195.0,220.4540768504861,100.0,,195.0,1.3332469244922438,0.88621924694368,sensitivity comparison only
mega_heterogeneous_storage_00750,heterogeneous storage,near4,10.0,7.5,1205.0,1.0555115006599332,0.5066543013668542,,none,311.76914536239775,311.76914536239775,50.0,,595.0,3.541121487318216,0.9932708464889466,sensitivity comparison only
mega_heterogeneous_storage_00751,heterogeneous storage,standard4,5.0,5.0,605.0,0.6833431929116724,0.6887891721130638,,none,220.4540768504859,220.4540768504859,100.0,,297.5,1.4030615069030412,1.1685467431139045,sensitivity comparison only
mega_heterogeneous_storage_00752,heterogeneous storage,near4,1.0,7.5,1205.0,1.032283531346966,0.2084888401159327,,none,98.59006035092996,98.59006035092996,50.0,,595.0,1.172797961699689,1.172797961699689,sensitivity comparison only
