scenario_id,scenario_class,ensemble_role,well,reference_solution,exactness,radius_m,bias_eta,sd_eta,rmse_m,max_abs_error_m,median_abs_error_m,pass_flag
sens_grid_homogeneous_02,homogeneous confined,grid_sensitivity,R20E,Theis analytical,direct baseline,20.0,0.1037995555912488,0.2054778559583452,0.0060771705635568,0.01020075360942152,0.0031151608869975566,False
sens_grid_homogeneous_02,homogeneous confined,grid_sensitivity,R50E,Theis analytical,direct baseline,50.0,0.04467123451201259,0.11595492050764888,0.004325093144523945,0.010642240246434342,0.0006855561949526735,False
sens_grid_homogeneous_02,homogeneous confined,grid_sensitivity,R100E,Theis analytical,direct baseline,100.0,0.04350069766954554,0.10152580935334628,0.0017914525993200218,0.006385171245577664,6.21495170333665e-06,False
sens_grid_homogeneous_02,homogeneous confined,grid_sensitivity,R100N,Theis analytical,direct baseline,100.0,0.04350069033597719,0.1015258151570994,0.0017914553498628446,0.006385181008823376,6.2149517033366495e-06,False
sens_grid_leakage_03,vertical leakage,grid_sensitivity,R20E,Hantush-Jacob analytical,direct baseline,20.0,0.10347701327032355,0.2049609318238655,0.005070792410618544,0.00864638670158041,0.0031560668593434323,False
sens_grid_leakage_03,vertical leakage,grid_sensitivity,R50E,Hantush-Jacob analytical,direct baseline,50.0,0.039980477784245,0.1148560589707509,0.0038132477817220557,0.008264709093685985,0.0006237566199835936,False
sens_grid_leakage_03,vertical leakage,grid_sensitivity,R100E,Hantush-Jacob analytical,direct baseline,100.0,0.030838702272464203,0.09462478398887687,0.00167654295656498,0.0048686323328106795,5.847495871523531e-06,False
sens_grid_leakage_03,vertical leakage,grid_sensitivity,R100N,Hantush-Jacob analytical,direct baseline,100.0,0.03083869420023769,0.09462479167136255,0.0016765447518561028,0.00486864210922959,5.8474958715235285e-06,False
sens_grid_homogeneous_04,homogeneous confined,grid_sensitivity,R20E,Theis analytical,direct baseline,20.0,0.05740183368555187,0.1406796515752054,0.007056226922707918,0.01198487764061762,0.0033324874741476745,False
sens_grid_homogeneous_04,homogeneous confined,grid_sensitivity,R50E,Theis analytical,direct baseline,50.0,0.03811712089719035,0.10504479682456687,0.004393825127979643,0.010827888796310303,0.0005904528322284409,False
sens_grid_homogeneous_04,homogeneous confined,grid_sensitivity,R100E,Theis analytical,direct baseline,100.0,0.04189977672909933,0.09875957607912396,0.0017930251421177338,0.006395357133546026,5.4188204236971435e-06,False
sens_grid_homogeneous_04,homogeneous confined,grid_sensitivity,R100N,Theis analytical,direct baseline,100.0,0.04189976696778679,0.0987595835997831,0.0017930285030702733,0.006395370563361119,5.418820423697142e-06,False
sens_grid_leakage_05,vertical leakage,grid_sensitivity,R20E,Hantush-Jacob analytical,direct baseline,20.0,0.05694553985067256,0.14026184718850948,0.005973850465556287,0.010127929765310184,0.003443302005915104,False
sens_grid_leakage_05,vertical leakage,grid_sensitivity,R50E,Hantush-Jacob analytical,direct baseline,50.0,0.03337889173226032,0.10398694271101153,0.0038727607913086127,0.008402577187529264,0.0006221901856253648,False
sens_grid_leakage_05,vertical leakage,grid_sensitivity,R100E,Hantush-Jacob analytical,direct baseline,100.0,0.029200631381398223,0.0919240347034902,0.0016829726035453316,0.0048895034027857665,5.0889759992230566e-06,False
sens_grid_leakage_05,vertical leakage,grid_sensitivity,R100N,Hantush-Jacob analytical,direct baseline,100.0,0.029200622747642607,0.09192404300885623,0.0016829743501955647,0.004889511719380971,5.0889759992230566e-06,False
sens_domain_boundary_06,constant head boundary,domain_sensitivity,R20E,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,20.0,0.10361341065563623,0.20558992649330232,0.006317986385868802,0.012889246269876087,0.0031151608869975853,
sens_domain_boundary_06,constant head boundary,domain_sensitivity,R50E,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,50.0,0.04423511396304196,0.11624761231243645,0.004742786520704481,0.013836433679443483,0.0006855561944878126,
sens_domain_boundary_06,constant head boundary,domain_sensitivity,R100E,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,100.0,0.041350622071556146,0.10345876271188174,0.002842385068912661,0.012004675818449384,6.214951703306645e-06,
sens_domain_boundary_06,constant head boundary,domain_sensitivity,R100N,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,100.0,0.04135063198235761,0.1034587535618923,0.0028423801349362547,0.0120046475382177,6.214951703306697e-06,
sens_domain_boundary_07,constant head boundary,domain_sensitivity,R20E,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,20.0,0.10379465151145853,0.2054807718130783,0.00608315818919728,0.010286634913697412,0.0031151608869975575,
sens_domain_boundary_07,constant head boundary,domain_sensitivity,R50E,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,50.0,0.044659764239440285,0.11596228400842223,0.004335929025516337,0.01074776676214062,0.0006855561949526734,
sens_domain_boundary_07,constant head boundary,domain_sensitivity,R100E,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,100.0,0.043446214008657606,0.10157036963287602,0.0018217810269159861,0.006588444155234713,6.2149517033363776e-06,
sens_domain_boundary_07,constant head boundary,domain_sensitivity,R100N,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,100.0,0.0434462146181105,0.10157036914159272,0.0018217807531748207,0.006588442737330141,6.2149517033363776e-06,
sens_domain_boundary_08,constant head boundary,domain_sensitivity,R20E,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,20.0,0.10379722622298503,0.20547924062923073,0.006080010376895757,0.010241628301952743,0.0031151608869975575,
sens_domain_boundary_08,constant head boundary,domain_sensitivity,R50E,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,50.0,0.04466578635537834,0.11595841504036064,0.004330234135384095,0.010692480961157436,0.0006855561949526769,
sens_domain_boundary_08,constant head boundary,domain_sensitivity,R100E,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,100.0,0.04347483741803793,0.10154690052445843,0.001805829523872957,0.006481989325873905,6.214951703336378e-06,
sens_domain_boundary_08,constant head boundary,domain_sensitivity,R100N,Theis no-boundary reference,diagnostic only; square first-type boundary is not a single image-well analytical solution,100.0,0.0434748374005286,0.10154690053879968,0.0018058295331924712,0.006481989379918784,6.2149517033363776e-06,
sens_time_homogeneous_09,homogeneous confined,time_sensitivity,R20E,Theis analytical,direct baseline,20.0,0.10790235815184271,0.22941956518993353,0.008942219918788066,0.015128460575937308,0.004330092384103134,False
sens_time_homogeneous_09,homogeneous confined,time_sensitivity,R50E,Theis analytical,direct baseline,50.0,0.05460194199855668,0.14672690198458715,0.006099146521402572,0.014869338379544683,0.0010891414925595921,False
sens_time_homogeneous_09,homogeneous confined,time_sensitivity,R100E,Theis analytical,direct baseline,100.0,0.05590283365784106,0.13226428427206258,0.0025508851028790526,0.00873779048866763,1.4379511692361945e-05,False
sens_time_homogeneous_09,homogeneous confined,time_sensitivity,R100N,Theis analytical,direct baseline,100.0,0.055902822196567614,0.1322642932969517,0.0025508889543435814,0.008737805834301032,1.4379511692361951e-05,False
sens_time_homogeneous_10,homogeneous confined,time_sensitivity,R20E,Theis analytical,direct baseline,20.0,0.1037995555912488,0.2054778559583452,0.0060771705635568,0.01020075360942152,0.0031151608869975566,False
sens_time_homogeneous_10,homogeneous confined,time_sensitivity,R50E,Theis analytical,direct baseline,50.0,0.04467123451201259,0.11595492050764888,0.004325093144523945,0.010642240246434342,0.0006855561949526735,False
sens_time_homogeneous_10,homogeneous confined,time_sensitivity,R100E,Theis analytical,direct baseline,100.0,0.04350069766954554,0.10152580935334628,0.0017914525993200218,0.006385171245577664,6.21495170333665e-06,False
sens_time_homogeneous_10,homogeneous confined,time_sensitivity,R100N,Theis analytical,direct baseline,100.0,0.04350069033597719,0.1015258151570994,0.0017914553498628446,0.006385181008823376,6.2149517033366495e-06,False
sens_time_homogeneous_11,homogeneous confined,time_sensitivity,R20E,Theis analytical,direct baseline,20.0,0.0983989800467036,0.17879427763568218,0.0030946985791860935,0.005019591776521448,0.002347265817665196,False
sens_time_homogeneous_11,homogeneous confined,time_sensitivity,R50E,Theis analytical,direct baseline,50.0,0.03241556631249529,0.08011735534061744,0.0024821494042311667,0.0061514295807838515,0.0004506155930868311,False
sens_time_homogeneous_11,homogeneous confined,time_sensitivity,R100E,Theis analytical,direct baseline,100.0,0.028410335254927813,0.06541970186777593,0.0010253440751512293,0.0038000758729853368,1.9612087231294723e-06,True
sens_time_homogeneous_11,homogeneous confined,time_sensitivity,R100N,Theis analytical,direct baseline,100.0,0.02841033158531313,0.0654197046908674,0.0010253457044195802,0.0038000850028256927,1.9612087231294723e-06,True
